"Opening inventory","3,411,355","3,415,754","3,569,334","3,809,094","4,013,915","4,035,835","4,324,218","3,584,438","3,497,207","3,635,042","3,595,264","4,465,496","3,318,197","3,722,837","3,974,254","4,575,499","5,030,731","5,060,559","5,078,404","4,585,413","4,610,753","4,751,867","5,056,485","5,147,538","4,003,933","4,081,505","3,951,096","3,860,410","3,442,773","2,906,337","2,208,923","1,535,384","1,414,015","1,630,026","1,692,773","2,125,874","1,544,275","1,582,501","1,699,832","1,711,171","1,664,292","1,870,710","2,101,503","1,609,126","1,625,418","1,693,406","1,654,554","2,008,630","1,519,227","1,733,269","1,812,677","1,937,811","2,000,555","2,286,667","2,355,633","1,905,900","1,788,002","2,066,968","2,141,471","2,468,104","1,791,114","2,044,644","1,976,238","1,712,794","1,924,711","2,181,773","2,311,914","1,731,775","1,547,856","1,613,938","1,937,512","2,361,825","1,755,646","1,804,478","2,160,125","2,022,169","2,186,752","2,264,513","2,371,159","2,271,548","2,297,839","2,402,958","2,492,483","2,706,769","1,984,000","2,254,017","2,265,778","2,469,713","2,181,023","1,965,024","2,202,013","2,260,286","2,360,900","2,480,368","2,531,542","2,680,480","2,455,781","2,444,891","2,427,382","2,499,510","2,589,402","2,608,795","2,554,699","2,271,493","2,313,504","2,541,152","2,834,739","3,216,243","x","x","x","x","x","x","x","x","x","x","xr","x","x","xr","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","xr","xr","x","x","x","x","x","x","xr","x","x","x","x","x","x","x","2,428,330A","2,532,735A,r","2,656,258A","2,729,107A","x","2,313,523A","x","2,052,182A","x","2,247,421A","x","2,104,486A","x","2,873,923A","xr","3,427,740A,r","xr","3,301,893A,r","x","2,744,401A","x","3,052,711A","x","2,671,938A","x","2,545,440B","x","2,366,226A","x","2,011,793A","x","1,694,092A","x","1,883,933A","x","1,755,246A","x","2,465,326A","x","2,963,870A","x","3,234,687A","x","2,504,934A","x","2,533,729A","x","2,404,113A","x"
"Closing inventory","3,415,754","3,569,334","3,808,825","4,013,915","4,035,835","4,324,218","3,584,438","3,497,206","3,635,042","3,595,264","4,465,496","3,318,167","3,722,837","3,974,254","4,575,499","5,030,731","5,060,559","5,078,404","4,585,413","4,612,529","4,751,867","5,056,485","5,147,538","4,003,933","4,081,505","3,951,096","3,860,410","3,442,773","2,906,337","2,208,923","1,535,384","1,414,015","1,630,026","1,692,773","2,125,874","1,544,275","1,582,501","1,699,833","1,711,171","1,664,292","1,870,710","2,101,503","1,609,126","1,625,418","1,693,406","1,654,554","2,008,630","1,519,227","1,733,269","1,812,677","1,937,811","2,000,555","2,286,667","2,355,633","1,905,900","1,788,002","2,066,968","2,141,471","2,468,104","1,791,114","2,044,644","1,976,238","1,712,794","1,924,711","2,181,773","2,311,914","1,731,775","1,547,856","1,613,938","1,937,512","2,361,825","1,755,646","1,804,478","2,160,125","2,022,169","2,186,752","2,264,513","2,371,159","2,271,548","2,297,839","2,402,958","2,492,483","2,706,769","1,984,000","2,254,017","2,265,778r","2,469,713","2,181,023","1,965,024","2,202,013","2,260,286","2,360,900","2,480,368","2,531,542","2,680,480","2,455,781","2,444,891","2,427,382","2,499,510","2,589,402","2,608,795","2,554,699","2,271,493","2,313,504","2,541,152","2,834,739","3,216,243","x","x","x","x","x","x","x","x","x","x","xr","x","x","xr","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","xr","x","x","x","xr","xr","x","x","x","x","x","x","xr","x","x","x","x","x","x","x","2,428,330A","2,532,735A","2,656,258A,r","2,729,107A","x","2,313,523A","x","2,052,182A","x","2,247,421A","x","2,104,486A","x","2,873,923A","xr","3,427,740B,r","xr","3,301,893B,r","xr","2,744,401A","x","3,052,711A","x","2,671,938A","x","2,545,440A","xA","2,366,226A","xr","2,011,793A","x","1,694,092A","x","1,883,933B","x","1,755,246A","x","2,465,326A","x","2,963,870A","x","3,234,687A","x","2,504,934A","x","2,533,729A","x","2,404,113A","x","2,490,811A"

Symbol legend:
r, revised
x, suppressed to meet the confidentiality requirements of the Statistics Act
A, data quality: excellent
B, data quality: very good






Footnotes:
1,"For data on reference years prior to 2004, please see CANSIM table 303-0007."
2,"Cigarettes which contain tobacco including both regular and king sized, as well as filtered and plain varieties."



"How to cite: Statistics Canada. Table 16-10-0044-01  Tobacco, sales and inventories, monthly production (x 1,000)"
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1610004401
