"REF_DATE","GEO","DGUID","Production, sales and inventories activities","Tobacco products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1924711","","","","0"
"2009-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2181773","","","","0"
"2009-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2311914","","","","0"
"2009-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1731775","","","","0"
"2009-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1547856","","","","0"
"2009-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1613938","","","","0"
"2009-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1937512","","","","0"
"2009-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2361825","","","","0"
"2010-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1755646","","","","0"
"2010-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1804478","","","","0"
"2010-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2160125","","","","0"
"2010-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2022169","","","","0"
"2010-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2186752","","","","0"
"2010-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2264513","","","","0"
"2010-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2371159","","","","0"
"2010-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2271548","","","","0"
"2010-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2297839","","","","0"
"2010-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2402958","","","","0"
"2010-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2492483","","","","0"
"2010-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2706769","","","","0"
"2011-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1984000","","","","0"
"2011-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2254017","","","","0"
"2011-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2265778","","","","0"
"2011-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2469713","","","","0"
"2011-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2181023","","","","0"
"2011-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1965024","","","","0"
"2011-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2202013","","","","0"
"2011-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2260286","","","","0"
"2011-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2360900","","","","0"
"2011-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2480368","","","","0"
"2011-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2531542","","","","0"
"2011-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2680480","","","","0"
"2012-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2455781","","","","0"
"2012-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2444891","","","","0"
"2012-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2427382","","","","0"
"2012-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2499510","","","","0"
"2012-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2589402","","","","0"
"2012-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2608795","","","","0"
"2012-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2554699","","","","0"
"2012-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2271493","","","","0"
"2012-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2313504","","","","0"
"2012-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2541152","","","","0"
"2012-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2834739","","","","0"
"2012-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","3216243","","","","0"
"2013-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2013-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2013-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2014-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2014-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2015-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2016-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2016-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2016-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2017-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2017-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2018-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2018-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2428330","A","","","0"
"2018-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2532735","A","r","","0"
"2018-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2656258","A","","","0"
"2018-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2729107","A","","","0"
"2018-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2018-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2313523","A","","","0"
"2018-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2018-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2052182","A","","","0"
"2018-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2018-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2247421","A","","","0"
"2018-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2019-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2104486","A","","","0"
"2019-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2019-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2873923","A","","","0"
"2019-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2019-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","3427740","A","r","","0"
"2019-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","r","","0"
"2019-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","3301893","A","r","","0"
"2019-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2019-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2744401","A","","","0"
"2019-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2019-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","3052711","A","","","0"
"2019-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2671938","A","","","0"
"2020-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2545440","B","","","0"
"2020-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2366226","A","","","0"
"2020-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2011793","A","","","0"
"2020-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1694092","A","","","0"
"2020-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2020-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1883933","A","","","0"
"2020-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","1755246","A","","","0"
"2021-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-03","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2465326","A","","","0"
"2021-04","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-05","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2963870","A","","","0"
"2021-06","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-07","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","3234687","A","","","0"
"2021-08","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-09","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2504934","A","","","0"
"2021-10","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2021-11","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2533729","A","","","0"
"2021-12","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2022-01","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","2404113","A","","","0"
"2022-02","Canada","2016A000011124","Opening inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536391","1.7.1","","x","","","0"
"2004-01","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3415754","","","","0"
"2004-02","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3569334","","","","0"
"2004-03","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3808825","","","","0"
"2004-04","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4013915","","","","0"
"2004-05","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4035835","","","","0"
"2004-06","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4324218","","","","0"
"2004-07","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3584438","","","","0"
"2004-08","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3497206","","","","0"
"2004-09","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3635042","","","","0"
"2004-10","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3595264","","","","0"
"2004-11","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4465496","","","","0"
"2004-12","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3318167","","","","0"
"2005-01","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3722837","","","","0"
"2005-02","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3974254","","","","0"
"2005-03","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4575499","","","","0"
"2005-04","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","5030731","","","","0"
"2005-05","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","5060559","","","","0"
"2005-06","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","5078404","","","","0"
"2005-07","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4585413","","","","0"
"2005-08","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4612529","","","","0"
"2005-09","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4751867","","","","0"
"2005-10","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","5056485","","","","0"
"2005-11","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","5147538","","","","0"
"2005-12","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4003933","","","","0"
"2006-01","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","4081505","","","","0"
"2006-02","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3951096","","","","0"
"2006-03","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3860410","","","","0"
"2006-04","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","3442773","","","","0"
"2006-05","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","2906337","","","","0"
"2006-06","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","2208923","","","","0"
"2006-07","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1535384","","","","0"
"2006-08","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1414015","","","","0"
"2006-09","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1630026","","","","0"
"2006-10","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1692773","","","","0"
"2006-11","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","2125874","","","","0"
"2006-12","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1544275","","","","0"
"2007-01","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1582501","","","","0"
"2007-02","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1699833","","","","0"
"2007-03","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1711171","","","","0"
"2007-04","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1664292","","","","0"
"2007-05","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1870710","","","","0"
"2007-06","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","2101503","","","","0"
"2007-07","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1609126","","","","0"
"2007-08","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1625418","","","","0"
"2007-09","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1693406","","","","0"
"2007-10","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1654554","","","","0"
"2007-11","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","2008630","","","","0"
"2007-12","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1519227","","","","0"
"2008-01","Canada","2016A000011124","Closing inventory","Cigarettes [2402.20]","Number","223","thousands","3","v28536397","1.8.1","1733269","","","","0"
